x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,label
-4,0,2,3,-4,0,2,3,-4,0,2,3,-2,-3,-5,-2,NROI
-13,-5,6,19,-13,-5,6,19,-14,-6,6,19,-16,-8,4,17,NROI
-18,-5,6,12,-18,-5,5,12,-18,-5,5,11,-19,-5,6,12,NROI
1,0,-2,-3,1,0,-1,-3,1,0,-1,-3,1,0,-2,-3,NROI
3,0,-1,-2,3,0,-1,-2,3,0,-1,-2,3,0,-1,-2,NROI
-1,0,1,0,0,0,1,0,-1,0,1,0,-1,0,0,0,ROI
2,0,-1,-2,2,0,-1,-2,2,0,-1,-2,1,0,-1,-1,NROI
1,0,-2,-6,0,0,-2,-5,1,0,-2,-5,1,1,-1,-3,NROI
3,1,0,1,3,0,-1,-1,3,-1,-1,-2,7,-5,-1,0,NROI
48,3,-5,11,41,-2,-8,6,35,-5,-9,2,34,-10,-17,-9,NROI
-2,2,15,24,-8,-6,9,20,-14,-12,5,16,-22,-14,-5,9,NROI
-4,0,7,13,-9,-5,4,10,-13,-8,2,8,-15,-8,-1,2,NROI
-10,8,9,12,-14,0,3,8,-19,-11,-1,9,-24,-27,-7,14,NROI
3,7,7,1,-1,3,1,-6,-1,-3,-9,-15,7,0,-13,-21,NROI
14,5,-10,-9,7,0,-9,-5,2,0,-1,2,-1,2,2,0,NROI
-7,0,2,-1,-4,0,0,0,-3,-6,-3,3,-3,2,10,12,NROI
-4,-1,6,2,0,2,3,-11,8,4,-5,-14,5,-11,-24,-4,NROI
7,0,-6,-7,2,0,-6,-8,-7,-8,-2,4,5,2,2,5,NROI
-9,-5,-3,-5,-6,3,4,-3,0,-1,0,5,4,5,2,-1,NROI
4,3,0,-4,9,5,-1,-6,7,1,-2,-2,6,-2,-5,-1,NROI
0,-3,-3,0,-1,-1,0,1,7,9,5,-2,12,12,3,-4,NROI
6,-3,-5,-4,4,-4,-3,2,-5,3,3,0,0,-2,8,21,NROI
-3,-2,-1,0,4,0,-4,-5,-3,-2,1,3,28,29,29,30,NROI
-5,-4,-12,-15,-4,3,-1,-2,0,-1,5,13,22,15,6,13,NROI
-17,-15,-14,-15,-4,-2,-2,-4,16,23,27,24,13,4,1,7,NROI
-9,-13,-16,-7,1,-4,-8,-2,24,14,4,-5,36,52,20,1,NROI
5,3,0,-3,6,3,-1,-5,-4,-3,-1,-1,0,1,7,0,NROI
1,-1,-3,-4,-2,-3,-2,-2,5,3,1,-1,6,17,12,5,NROI
-5,-7,-6,-5,-1,-1,-1,-1,1,4,4,3,2,1,2,8,NROI
-4,-3,-2,-1,-1,-1,0,0,2,1,0,-1,1,17,9,4,NROI
-1,-2,-3,-3,-1,1,4,2,-3,0,4,3,-1,0,8,8,NROI
-5,-6,-6,-6,-2,-1,0,0,2,7,9,7,5,7,8,0,NROI
5,7,10,11,8,5,1,-7,9,-2,-15,-31,-8,-28,-31,-12,NROI
18,4,-2,-1,4,-4,-2,5,-4,3,5,1,6,-2,-13,-23,NROI
15,14,10,6,20,13,-1,-10,5,-5,-13,-15,-15,-12,-6,0,NROI
1,-8,-17,-19,-9,-7,-4,0,-6,1,8,11,0,0,0,-1,NROI
-13,-6,0,0,3,4,3,0,9,4,0,-2,-2,-4,-5,-6,NROI
3,0,0,1,3,-2,-2,-3,2,-5,-6,-7,-1,0,0,-3,NROI
11,9,5,1,5,3,0,-3,0,-2,-4,-5,1,-5,-9,-9,NROI
1,-2,1,1,-1,-3,0,0,-1,-2,-1,-1,0,4,4,0,NROI
1,1,0,0,0,0,0,-1,0,0,-1,-1,0,0,-1,-7,NROI
0,0,0,1,-1,-1,-1,8,-1,-2,-1,18,-10,-2,12,54,NROI
-52,-23,0,1,-31,-8,0,-1,-12,5,3,2,-1,5,11,13,NROI
-21,-16,0,-3,-9,-4,-3,-5,0,4,6,27,11,36,49,29,NROI
15,8,4,-14,19,14,-9,-34,39,22,-26,-54,32,-4,-37,-24,NROI
-141,-75,12,3,-127,-24,3,4,-104,13,-4,4,-62,12,-12,8,NROI
-6,-3,-1,0,0,0,0,1,5,2,0,1,-7,-5,0,2,NROI
1,1,0,-3,1,1,-1,-3,1,1,-1,-4,2,0,-6,-12,NROI
4,2,2,0,4,2,0,-4,3,1,-2,-8,-6,-7,-7,-12,NROI
30,20,4,-22,25,13,-5,-32,19,5,-13,-40,9,-21,-51,-58,NROI
9,-2,-1,-1,-1,-5,2,2,-6,-7,4,3,5,8,1,-9,NROI
7,5,2,-1,7,4,0,-3,6,3,0,-4,0,-1,-1,-1,NROI
0,-1,0,1,-2,-1,0,2,-2,-2,0,2,1,1,1,1,NROI
0,0,0,0,0,0,0,0,1,0,0,0,-1,-1,-1,-1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,ROI
0,-1,-1,-1,0,0,-1,-1,0,0,-1,-1,1,1,1,1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,3,ROI
-1,-1,0,1,-1,-1,-1,1,-1,-1,0,1,3,3,3,2,NROI
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
4,3,-1,-4,3,2,-1,-5,3,2,-1,-5,3,1,-2,-5,NROI
7,3,-2,-12,7,3,-2,-12,6,3,-3,-12,6,2,-3,-13,NROI
15,5,-4,-11,14,5,-4,-11,14,5,-5,-12,14,4,-5,-12,NROI
5,0,0,1,4,0,-1,1,4,0,-1,1,3,-1,-1,0,NROI
1,-1,-3,1,1,-1,-3,1,1,-1,-3,0,0,-1,-4,0,NROI
-13,-6,6,20,-14,-6,6,20,-14,-6,6,20,-14,-6,6,19,NROI
-19,-5,6,12,-19,-5,5,12,-19,-6,5,12,-20,-6,5,12,NROI
3,1,-1,-2,2,1,-1,-2,2,1,-1,-2,2,1,-1,-2,NROI
3,0,-1,-2,3,0,-1,-2,3,0,-1,-2,3,0,-1,-2,NROI
1,1,1,0,1,0,0,0,0,0,0,0,1,0,0,-1,ROI
2,1,0,0,1,1,0,-1,1,1,0,-1,1,0,-1,-1,NROI
1,1,0,-3,1,1,0,-3,1,0,0,-3,0,0,0,-2,NROI
5,-3,-1,1,3,0,-1,1,1,3,-1,0,0,4,0,-1,NROI
46,0,-7,4,45,-4,-10,2,47,-5,-14,1,54,-1,-16,-1,NROI
-5,-1,14,18,-6,1,4,19,-8,-5,3,11,-12,-10,-3,8,NROI
-8,-4,1,7,-15,-5,0,1,-14,-5,2,6,-13,0,10,15,NROI
-8,-5,9,24,-10,-5,3,14,-9,-7,1,13,-1,-6,6,20,NROI
5,2,-4,-8,-4,-1,-2,-3,-2,2,2,0,4,7,5,0,NROI
-3,-1,-7,-4,1,0,-5,0,1,-1,-2,4,1,0,4,6,NROI
-2,2,4,1,4,4,-1,-8,6,3,-6,-14,4,-2,-9,-15,NROI
7,-2,-10,1,0,-2,-1,-2,-3,0,5,-2,-2,3,8,3,NROI
-6,-5,-3,-1,-7,-2,2,3,-5,1,4,3,-1,3,3,0,NROI
5,3,-1,-5,5,2,-2,-5,3,0,-1,0,0,-1,2,7,NROI
-3,-4,-5,-5,-2,2,3,-1,1,5,5,-1,4,4,1,-4,NROI
1,-3,-7,-5,-2,-6,-3,7,-2,-2,8,18,1,9,21,23,NROI
-18,2,3,-1,-3,13,9,-2,3,-1,-2,0,-2,-9,0,14,NROI
-8,-4,0,2,-13,-9,-3,0,-4,0,6,13,15,18,22,29,NROI
-17,-12,-22,-23,-14,-5,0,0,-2,2,11,13,9,6,12,15,NROI
16,-2,-7,-8,27,-1,-11,-14,36,2,-13,-11,43,13,0,7,NROI
-17,6,-4,-18,-30,-5,3,7,-24,-3,6,10,-5,9,15,24,NROI
-33,-36,-40,-48,-5,-14,-9,-11,4,7,14,18,25,30,35,38,NROI
-31,-25,-31,-25,-14,-17,-20,-20,28,21,13,15,50,49,46,47,NROI
-22,-25,-44,-49,-20,-10,-10,-17,10,12,15,22,42,44,42,43,NROI
-59,-42,-28,-16,-24,-19,-16,-12,31,15,12,15,57,43,46,44,NROI
-3,-21,-39,-36,15,10,-18,-27,41,41,11,-35,62,50,3,-51,NROI
26,24,4,-18,19,5,-10,-10,-6,-3,-1,1,-16,7,5,-10,NROI
-4,3,10,3,18,20,9,-7,20,8,-8,-15,-4,-15,-22,-20,NROI
16,8,0,-4,6,-1,-3,-1,0,-3,-2,2,0,1,3,3,NROI
-7,-5,-1,3,0,1,1,1,2,3,1,-1,0,-1,-1,-2,NROI
4,4,3,1,2,1,0,-1,0,0,-2,-3,-1,-1,-2,-4,NROI
5,3,2,1,3,1,0,-1,1,-1,-2,-2,0,-1,-2,-3,NROI
4,-4,-2,0,2,-12,-5,0,1,-7,-2,1,1,1,1,-1,NROI
5,3,0,-2,5,1,-3,-4,4,-1,-5,-4,2,0,0,0,NROI
-4,-4,-5,-3,-1,5,4,3,1,8,-1,-2,0,1,-7,0,NROI
-1,1,-3,-10,0,-3,-7,-9,-3,0,7,19,11,30,49,68,NROI
-71,-56,-37,-4,-59,-34,-9,14,-22,4,25,37,25,38,44,49,NROI
-53,-40,-15,2,-22,-6,4,5,-2,6,6,0,0,2,2,-1,NROI
12,7,6,-2,13,10,-3,-26,9,3,-19,-46,2,-19,-46,-65,NROI
22,-15,-33,9,-9,-35,-14,52,-30,-31,30,98,-27,8,80,125,NROI
-31,-1,4,-9,-10,0,10,-9,-6,2,3,0,-7,-3,2,4,NROI
-8,-3,0,2,-5,-2,1,3,-2,-2,1,4,-1,-2,1,3,NROI
10,7,0,-5,10,5,-1,-4,9,3,-3,-3,7,0,-4,0,NROI
0,2,-1,-11,4,6,-1,-18,7,8,-5,-28,8,5,-13,-40,NROI
49,20,-6,-9,39,12,-5,-5,27,4,-4,-1,16,-2,-4,0,NROI
9,10,2,-8,8,6,-2,-9,6,1,-6,-10,3,-4,-10,-12,NROI
0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NROI
0,0,0,0,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NROI
0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,0,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
0,0,0,-1,0,0,0,0,0,0,0,0,0,0,0,0,ROI
1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NROI
1,1,1,1,0,0,0,0,-1,-1,-1,-1,-1,-1,-1,-1,NROI
3,2,-1,-5,2,1,-2,-5,1,1,-2,-6,1,1,-2,-6,NROI
6,3,-3,-12,6,2,-3,-13,6,2,-3,-13,6,2,-3,-13,NROI
14,5,-5,-11,14,4,-5,-12,14,4,-5,-12,13,4,-5,-12,NROI
4,0,-1,1,3,-1,-1,0,3,-1,-1,0,3,-1,-1,0,NROI
1,-1,-3,0,1,-1,-3,0,0,-2,-4,0,0,-2,-4,0,NROI
-14,-6,6,20,-14,-6,6,19,-15,-7,5,19,-15,-7,5,19,NROI
-19,-5,6,12,-20,-6,5,12,-20,-6,5,11,-20,-6,5,11,NROI
1,0,-1,-3,1,0,-1,-3,0,0,-1,-3,1,0,-2,-3,NROI
3,0,-1,-2,3,0,-1,-2,3,0,-1,-2,3,0,-1,-2,NROI
1,1,0,0,2,1,0,0,1,1,0,-1,1,0,-1,-1,NROI
2,1,0,-1,1,0,0,-1,1,0,-1,-2,1,0,-1,-2,NROI
1,1,1,-1,1,0,1,-1,0,0,0,0,0,0,-1,0,NROI
1,3,-1,-4,3,1,-1,-6,6,-2,0,-8,8,-4,1,-9,NROI
64,6,-18,-6,79,20,-16,-7,94,34,-13,-9,104,43,-11,-9,NROI
1,4,5,26,-2,-5,8,15,-3,-3,-5,18,-1,-6,-2,10,NROI
-26,-6,7,10,-23,-4,9,18,-31,-6,9,12,-32,-10,3,9,NROI
-1,-8,3,15,2,0,6,13,1,-2,-1,4,-7,-12,-11,-5,NROI
3,3,0,-3,-2,-2,-3,-1,-9,-3,1,4,-11,1,9,9,NROI
-2,0,3,-1,3,6,2,-4,6,5,-2,-8,4,-2,-9,-11,NROI
6,0,-4,-4,1,-3,-3,0,0,-3,-2,2,-1,-1,0,3,NROI
-9,-6,-3,-2,-3,-2,-2,3,0,1,2,4,0,3,5,3,NROI
3,2,0,-4,6,1,-3,-5,5,0,-2,-2,3,-1,-1,3,NROI
-10,-8,-2,5,-9,-5,0,5,-4,-1,0,1,2,3,0,-4,NROI
-1,-5,-10,-11,0,-4,-6,-3,0,0,5,12,-1,5,16,25,NROI
-16,-3,6,0,-6,5,7,-2,5,5,0,-3,12,0,-10,-3,NROI
-25,-12,-1,7,-24,2,4,-3,-12,0,-1,-6,3,5,14,24,NROI
-4,-1,1,2,-18,-11,-7,-9,-18,-8,3,9,14,16,21,29,NROI
-17,-19,-10,-5,-25,-21,-6,0,-1,7,12,11,17,18,21,21,NROI
-7,-22,-29,-25,5,3,2,-5,17,17,10,-3,25,16,-3,-16,NROI
-25,-16,-7,12,-13,-5,9,15,-6,2,11,11,-2,6,0,-1,NROI
16,12,8,5,13,11,-6,-8,-4,-11,-12,4,-9,-16,-20,3,NROI
-16,-10,-1,-6,-6,0,3,3,-4,2,10,-1,10,7,4,-4,NROI
-8,7,6,-8,0,8,8,5,-11,0,2,-6,-6,4,-5,-1,NROI
12,10,15,-1,22,0,-1,-32,22,7,-24,-76,20,-43,-101,-116,NROI
87,57,8,-10,26,-3,-8,0,-8,-1,17,-4,18,28,-10,-22,NROI
23,30,8,-15,35,15,-16,-27,11,5,-7,-20,-8,-11,-3,2,NROI
-5,-6,-6,-1,-4,0,-1,3,-5,-2,5,8,18,10,7,12,NROI
-3,1,0,-4,2,4,2,-3,2,1,-1,-2,1,-4,-4,0,NROI
-5,-6,-5,-3,-5,-6,-4,-1,0,0,1,2,5,7,6,5,NROI
-2,-2,-4,-5,0,-1,-2,-3,2,1,1,-1,3,3,2,0,NROI
-1,-3,-4,-5,1,-1,-3,-3,3,1,0,-1,4,3,2,1,NROI
-2,-1,-3,-5,-1,-4,-1,0,1,-2,3,6,3,8,5,3,NROI
-10,-10,-8,-7,-6,-10,-9,0,1,-1,6,26,6,22,44,69,NROI
-79,-79,-65,-48,-56,-42,-9,8,-16,9,26,34,19,31,26,31,NROI
-58,-35,-17,-6,-10,-1,1,2,4,1,-3,-3,2,3,4,4,NROI
1,-1,-6,0,3,0,-5,4,4,5,1,-3,3,-11,-30,-42,NROI
38,37,34,24,34,26,15,-5,5,-14,-18,-26,-12,-16,-27,-42,NROI
28,3,-16,-23,-7,-17,-3,17,-19,-11,45,103,-16,34,102,126,NROI
-117,-57,-6,9,-62,-14,5,2,-5,0,3,2,6,-1,0,8,NROI
-4,-8,7,0,-2,1,5,-3,-2,7,-3,0,7,5,0,2,NROI
-1,0,2,3,-1,0,2,0,0,1,1,-4,3,3,0,-6,NROI
4,-3,-3,3,0,-6,0,6,-4,-7,2,9,-7,-9,4,11,NROI
41,32,8,-19,38,18,-9,-32,33,4,-26,-44,30,-5,-37,-50,NROI
11,-1,0,3,5,-1,0,-1,2,0,-1,-5,2,2,-1,-8,NROI
12,5,1,0,8,1,-2,-1,4,-1,-3,-2,2,-3,-4,-3,NROI
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,-1,-1,-1,-1,ROI
-1,0,0,0,-1,0,0,0,-1,0,0,0,-2,0,0,0,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,ROI
1,1,1,1,0,0,0,0,-1,-1,0,0,-1,-1,0,0,NROI
1,1,1,1,0,0,0,0,-1,0,0,0,-1,-1,0,0,NROI
4,2,-1,-3,4,1,-1,-3,4,1,-1,-2,3,1,-1,-2,NROI
5,2,-3,-13,5,3,-2,-13,6,4,-2,-12,6,4,-2,-12,NROI
14,4,-5,-11,14,4,-5,-11,14,4,-5,-11,14,4,-5,-12,NROI
4,0,-1,1,5,0,0,1,4,0,-1,1,3,-1,-1,0,NROI
1,-1,-3,0,1,-1,-3,0,1,-1,-3,0,1,-1,-3,0,NROI
-14,-6,6,20,-14,-6,6,20,-15,-7,6,20,-15,-7,5,19,NROI
-20,-6,5,12,-20,-6,6,12,-20,-6,5,12,-20,-6,5,12,NROI
1,0,-2,-3,1,0,-2,-3,1,0,-1,-3,1,0,-2,-3,NROI
3,0,-1,-3,3,0,-2,-3,3,0,-2,-3,3,0,-2,-3,NROI
0,0,1,0,-1,0,1,1,0,0,1,1,0,0,1,1,NROI
1,0,-1,-1,1,0,-1,-1,1,0,-1,-1,1,0,-1,-1,NROI
1,1,-3,-6,1,1,-3,-7,1,1,-2,-6,1,1,-1,-3,NROI
9,4,-3,-14,7,4,-2,-10,4,1,0,-4,4,-1,0,-1,NROI
42,-2,-57,-74,40,14,-41,-77,37,31,-20,-76,35,41,2,-66,NROI
-6,2,1,4,-4,-1,-6,10,-5,-5,-1,5,-14,0,1,0,NROI
-16,7,14,13,-29,-5,16,19,-39,-21,7,20,-47,-30,-9,4,NROI
-2,4,-3,0,-6,4,-3,1,-10,1,-1,8,-11,-4,4,17,NROI
-12,1,5,1,-9,2,2,-4,-4,3,-1,-9,0,1,-5,-11,NROI
6,5,-1,-4,2,3,-4,-2,-1,2,-5,2,-3,0,0,7,NROI
-13,-11,-7,-2,-8,-4,-2,-1,1,4,3,0,5,8,6,1,NROI
3,2,0,-1,2,1,-1,0,0,-1,-1,1,1,0,0,1,NROI
-7,-7,-2,3,-6,-7,-5,-3,0,0,0,-1,5,8,6,4,NROI
6,-1,-3,0,-1,-5,-5,-2,2,1,-1,-3,9,12,10,4,NROI
-7,-12,8,14,-7,-8,11,7,-14,-8,13,10,-15,-8,17,25,NROI
-15,-15,-23,-14,-27,-14,-2,12,-19,1,22,33,6,24,36,37,NROI
-19,-18,-14,-8,-4,-5,-4,0,1,0,6,14,1,3,15,24,NROI
-18,-14,-10,-7,-13,-8,-2,3,0,-1,1,6,8,5,2,7,NROI
-1,0,0,-2,5,1,-1,-8,10,7,-6,-18,12,10,-11,-21,NROI
10,-3,-3,-9,-3,-16,-5,5,-7,-13,2,23,3,6,15,31,NROI
-13,-2,3,-5,2,9,6,-10,13,10,-6,-16,7,1,-20,-18,NROI
-10,-11,-5,-3,-6,1,-11,1,0,6,-11,10,0,4,2,13,NROI
-13,0,3,-16,0,8,3,-24,8,11,-5,-25,-1,9,-22,-36,NROI
27,48,43,27,16,37,22,-31,6,-6,-43,-66,-19,-53,-71,-61,NROI
53,0,0,16,-1,14,18,-1,18,20,-2,-25,28,-3,-31,-37,NROI
43,21,1,1,10,2,-2,0,-7,-6,-1,0,-7,-4,0,1,NROI
-2,-1,0,-1,0,1,1,-1,0,1,1,-1,0,1,1,1,NROI
0,-4,-7,-8,0,-3,-5,-5,1,0,-1,1,4,3,4,8,NROI
-8,-7,-5,-4,-5,-2,-1,-1,1,2,2,1,7,6,5,2,NROI
1,-1,-3,-4,3,0,-3,-2,4,1,-1,-3,6,3,0,-2,NROI
0,3,-1,-8,6,-3,-9,-7,0,-3,-2,0,-1,1,2,1,NROI
-13,-11,-7,-7,-3,0,0,-3,-1,-1,6,22,2,13,36,63,NROI
-62,-61,-61,-48,-56,-36,-16,10,-11,20,27,41,32,63,44,33,NROI
-37,-12,-5,-5,-2,3,1,-7,12,9,3,-12,8,13,9,-8,NROI
14,30,32,32,8,2,9,7,-2,-18,-16,-15,-7,-19,-21,-21,NROI
48,42,34,26,18,8,1,-1,2,-3,-7,-7,-4,-5,-7,-8,NROI
20,9,0,2,3,1,-4,0,0,-1,-5,-11,-5,-9,-12,-22,NROI
10,0,-13,-6,0,-11,-2,39,-17,-5,40,91,-9,35,90,119,NROI
-82,-24,5,-3,-25,1,-3,0,0,0,-3,2,-1,-5,6,1,NROI
-1,0,-1,-1,1,1,0,-2,1,2,0,-1,1,2,1,0,NROI
-2,-1,1,5,-4,-2,1,5,-3,-2,1,4,-2,-1,1,2,NROI
11,10,4,-3,10,6,0,-5,8,0,-6,-6,6,-5,-9,-6,NROI
0,4,10,0,0,4,4,-12,0,0,-6,-26,1,-4,-17,-40,NROI
53,22,1,-5,41,13,-2,-5,29,5,-5,-6,18,-1,-7,-7,NROI
7,7,1,-9,6,5,-1,-11,4,3,-4,-12,1,-2,-7,-13,NROI
1,-1,0,1,0,-2,-1,1,0,-2,-1,1,0,-1,0,0,NROI
0,0,0,0,-1,0,0,0,-1,-1,-1,0,-1,-1,-1,0,NROI
0,0,0,0,-1,0,0,0,-1,0,0,0,-1,-1,0,0,ROI
0,0,1,1,0,0,0,0,-1,0,0,0,-1,-1,0,0,ROI
-1,0,1,2,-1,0,1,1,-1,0,0,1,-1,-1,0,1,NROI
1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,ROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
-1,-1,0,1,-1,-1,0,1,-1,-1,0,1,-1,-1,0,1,NROI
1,1,1,1,0,0,1,1,0,0,0,1,-1,0,0,0,NROI
1,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,NROI
2,0,-1,-3,1,1,-1,-2,1,1,0,-2,1,1,0,-2,NROI
4,2,-3,-14,5,3,-3,-13,5,3,-3,-13,6,4,-2,-13,NROI
15,5,-5,-12,15,5,-5,-13,16,5,-6,-13,16,6,-6,-13,NROI
4,0,-1,1,3,-1,-1,0,3,-1,-1,0,3,-1,-1,0,NROI
2,0,-2,1,2,0,-2,1,1,-1,-2,0,1,-1,-3,0,NROI
-14,-6,6,20,-15,-7,5,20,-15,-7,5,20,-16,-7,5,19,NROI
-20,-5,6,12,-20,-6,5,12,-20,-6,5,12,-21,-7,5,11,NROI
1,0,-2,-3,0,0,-1,-3,1,0,-2,-3,0,0,-2,-3,NROI
3,0,-2,-3,3,0,-2,-3,3,0,-2,-3,3,0,-1,-3,NROI
-1,-1,0,0,-1,-1,0,0,-1,-1,0,0,-2,-1,0,0,NROI
1,0,-1,-1,1,0,-1,-1,1,0,-1,-1,1,0,-1,-1,NROI
0,0,0,-1,1,0,0,0,1,0,-1,-1,0,0,-2,-4,NROI
8,-1,1,1,10,-2,-2,-2,11,-2,-2,-3,9,-1,0,0,NROI
0,6,-15,-78,1,1,-5,-45,5,-3,-1,-16,8,1,1,-1,NROI
-12,8,10,4,-6,-14,8,-5,23,-17,-17,6,74,11,-12,-4,NROI
-26,-6,1,5,-21,1,2,-1,-26,4,13,-1,-21,-9,1,3,NROI
-18,-12,7,22,-30,-14,11,26,-40,-12,11,23,-42,-6,6,14,NROI
9,4,0,-1,6,-2,-2,2,2,-5,-3,4,-2,-5,-3,2,NROI
-11,-11,2,2,-7,-10,10,5,-3,-5,11,3,0,2,0,-2,NROI
5,5,4,3,0,-2,-1,2,-3,-7,-5,1,-3,-5,-3,0,NROI
-3,-3,-3,-3,0,1,0,0,1,3,2,0,-1,2,4,0,NROI
3,3,-2,-4,2,-3,-10,-12,0,-2,-4,-1,0,4,11,20,NROI
-23,-13,-8,-11,-27,-9,5,9,-16,-1,13,20,1,6,13,19,NROI
-42,-38,-16,0,-17,-15,-1,9,-2,5,12,12,0,9,13,10,NROI
-7,3,1,-2,-2,0,-2,-1,-5,-4,2,8,-5,1,15,20,NROI
-12,-5,4,6,-4,6,4,-2,1,6,-1,-9,4,1,-6,-10,NROI
0,-1,0,4,-10,-5,5,5,-14,-5,5,4,-10,0,3,-4,NROI
14,6,-13,-13,12,-3,-12,-2,6,-4,-10,1,1,4,-4,2,NROI
-5,-1,-3,-2,7,7,-4,-13,9,6,-2,-9,6,3,4,1,NROI
-1,0,-14,-12,-10,-1,-6,-13,3,8,0,-5,24,18,0,6,NROI
-4,3,12,0,-6,7,0,-22,8,13,-22,-26,22,7,-34,-25,NROI
40,57,9,-13,46,46,-12,-41,55,16,-30,-35,27,-10,-27,-15,NROI
6,-11,3,-2,1,7,1,-33,20,3,-45,-65,4,-38,-48,-62,NROI
32,10,1,0,-7,-4,-1,-3,2,-6,-8,0,-9,-3,5,9,NROI
-9,-3,0,0,-13,-4,2,1,-9,-4,3,2,-3,0,4,3,NROI
-2,-1,0,1,-2,-1,0,2,-1,-1,1,3,-1,-1,1,4,NROI
-6,-6,-4,0,-4,-2,-1,2,-1,1,2,0,1,4,4,-2,NROI
4,2,0,-3,6,3,0,-3,4,1,-2,-5,1,-3,-5,-6,NROI
0,-2,-4,-5,1,-1,-2,-2,1,0,1,0,0,1,3,6,NROI
-6,-8,-11,-6,-5,-6,-1,19,-7,0,20,49,7,4,14,38,NROI
-69,-39,-11,2,-32,-2,14,11,-11,1,4,6,-20,-4,2,2,NROI
2,21,-2,-24,-3,-4,-5,-12,4,-4,0,3,-1,6,0,1,NROI
-5,4,5,-4,-3,-2,2,1,1,-4,-1,-3,3,1,0,-6,NROI
5,-4,-4,-12,16,0,0,-11,26,7,-2,-6,28,19,3,-3,NROI
1,0,0,-3,1,0,-1,-7,12,7,-3,-9,7,-8,-14,1,NROI
-33,-37,-34,-24,-37,-30,-14,26,-23,13,52,88,17,71,102,105,NROI
-83,-32,-2,1,-20,3,2,1,3,3,-1,-1,-5,-6,2,1,NROI
-2,-3,4,-2,11,9,-6,0,9,4,-9,-1,-7,-10,1,1,NROI
-2,-1,-1,-1,-1,0,0,1,-1,0,1,2,-1,0,2,3,NROI
0,0,0,0,2,1,0,-1,3,2,0,-3,4,3,0,-3,NROI
10,-1,-4,2,7,-1,-2,4,4,0,0,3,3,0,0,-2,NROI
29,20,0,-23,28,15,-8,-30,24,8,-15,-35,15,-1,-23,-39,NROI
12,-2,-6,-8,10,2,-4,-9,10,7,-1,-10,10,10,1,-11,NROI
13,8,4,0,10,4,-1,-2,6,-1,-4,-4,4,-4,-8,-5,NROI
0,-1,0,0,0,0,0,0,1,0,0,-1,1,1,0,-1,ROI
0,1,1,1,0,0,0,1,0,0,0,0,-1,-1,0,0,ROI
1,1,1,2,0,1,1,1,0,0,0,0,-1,0,0,0,NROI
1,1,1,2,0,0,1,1,0,0,0,1,0,0,0,0,NROI
-1,0,1,1,-1,0,1,1,-1,-1,0,1,-2,-1,0,0,NROI
0,0,0,0,-1,-1,0,0,-1,0,0,0,-1,-1,0,0,ROI
-1,0,0,1,-1,0,0,1,-1,0,0,1,-1,0,0,1,NROI
0,0,1,2,0,0,1,2,0,0,1,2,0,0,0,2,NROI
0,0,1,1,-1,-1,0,0,-1,-1,0,0,0,0,0,0,ROI
0,1,1,1,-1,0,0,0,0,0,0,0,0,0,0,1,ROI
0,1,0,-1,-1,0,0,-2,-1,0,-1,-2,0,1,0,-1,NROI
3,1,-5,-16,3,2,-3,-13,3,2,-2,-12,4,3,-1,-11,NROI
13,2,-9,-16,17,6,-4,-12,18,8,-3,-11,19,8,-3,-11,NROI
4,0,-1,0,6,0,-2,-1,7,0,-3,-1,7,0,-3,-1,NROI
1,-1,-3,0,0,0,-2,2,0,0,-1,3,0,0,-2,3,NROI
-15,-6,6,20,-13,-6,5,19,-12,-6,5,18,-13,-6,5,18,NROI
-20,-6,5,12,-21,-5,7,16,-21,-5,8,17,-22,-5,8,16,NROI
0,0,-1,-3,2,0,-1,-3,3,1,-1,-2,3,0,-1,-2,NROI
3,0,-2,-3,4,1,-1,-3,4,1,0,-2,4,1,0,-2,NROI
0,0,1,1,0,0,1,1,0,1,1,0,1,0,0,0,NROI
